ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,temp_f_squared
2014-10-01,27942,12.342573306611314,63.3,66.2,60.8,8.4,0.04,10,0,0,0,0,0,1,457,4006.8899999999994
2014-10-02,34492,14.133840697359776,63.3,68.0,60.1,9.1,0.0,10,0,0,0,1,0,0,458,4006.8899999999994
2014-10-03,34944,15.281557158119654,62.4,69.1,57.0,6.8,0.0,10,0,0,0,0,0,0,459,3893.7599999999998
2014-10-04,13354,14.132470920073882,65.0,71.1,57.0,10.0,0.07,10,0,1,0,0,0,0,460,4225.0
2014-10-05,23456,15.738347686448389,54.2,71.1,46.9,12.2,0.98,10,0,0,1,0,0,0,461,2937.6400000000003
2014-10-06,31742,13.726223405372483,59.2,71.1,46.9,8.5,0.0,10,1,0,0,0,0,0,462,3504.6400000000003
2014-10-07,32892,13.510334833191452,67.1,72.0,51.1,11.4,0.0,10,0,0,0,0,1,0,463,4502.409999999999
2014-10-08,33607,16.683948284583575,67.6,73.0,64.0,13.5,0.06,10,0,0,0,0,0,1,464,4569.759999999999
2014-10-09,32203,13.678046558809225,64.2,73.0,57.9,12.6,0.03,10,0,0,0,1,0,0,465,4121.64
2014-10-10,30887,14.820139540907176,60.3,69.1,54.0,6.5,0.0,10,0,0,0,0,0,0,466,3636.0899999999997
2014-10-11,12965,14.296921198097442,56.2,62.1,51.8,6.2,0.13,10,0,1,0,0,0,0,467,3158.4400000000005
2014-10-12,23394,17.592083440198344,55.1,62.1,48.9,5.3,0.2,10,0,0,1,0,0,0,468,3036.01
2014-10-13,22752,13.443484821847164,58.8,66.0,48.9,4.4,0.0,10,1,0,0,0,0,0,469,3457.4399999999996
2014-10-14,32614,18.747257312810447,67.6,75.9,53.1,8.5,0.03,10,0,0,0,0,1,0,470,4569.759999999999
2014-10-15,28743,13.51103399088474,71.9,78.1,64.0,12.9,0.0,10,0,0,0,0,0,1,471,5169.610000000001
2014-10-16,26754,13.593397871969302,69.8,78.1,64.9,11.0,0.72,10,0,0,0,1,0,0,472,4872.04
2014-10-17,34132,15.251804757998364,65.8,72.0,61.0,8.7,0.08,10,0,0,0,0,0,0,473,4329.639999999999
2014-10-18,24978,17.851717511410044,64.1,72.0,60.1,8.9,0.0,10,0,1,0,0,0,0,474,4108.8099999999995
2014-10-19,18840,14.547722929936304,54.5,70.0,48.0,14.8,0.0,10,0,0,1,0,0,0,475,2970.25
2014-10-20,27914,17.18379964653339,49.8,61.0,44.1,8.4,0.0,10,1,0,0,0,0,0,476,2480.0399999999995
2014-10-21,31330,13.243528034897327,60.0,68.0,44.1,5.6,0.0,10,0,0,0,0,1,0,477,3600.0
2014-10-22,9169,11.838021230959392,57.0,68.0,52.0,11.5,0.35,10,0,0,0,0,0,1,478,3249.0
2014-10-23,13371,12.233315882631569,52.2,59.0,51.1,15.6,1.0,10,0,0,0,1,0,0,479,2724.84
2014-10-24,29837,13.538779591335144,54.7,62.1,51.1,11.2,0.23,10,0,0,0,0,0,0,480,2992.09
2014-10-25,24952,16.5570815966656,58.7,68.0,51.1,8.3,0.0,10,0,1,0,0,0,0,481,3445.6900000000005
2014-10-26,20768,15.548127728556755,59.6,68.0,52.0,13.3,0.0,10,0,0,1,0,0,0,482,3552.1600000000003
2014-10-27,28806,14.050002892915826,57.0,64.0,51.1,11.0,0.0,10,1,0,0,0,0,0,483,3249.0
2014-10-28,32956,12.994410729457456,60.4,72.0,51.1,6.1,0.0,10,0,0,0,0,1,0,484,3648.16
2014-10-29,29999,12.749371645721526,64.2,72.0,53.1,7.1,0.0,10,0,0,0,0,0,1,485,4121.64
2014-10-30,31133,13.208668722363196,54.0,72.0,50.0,8.4,0.0,10,0,0,0,1,0,0,486,2916.0
2014-10-31,27785,18.07044448443405,49.9,57.9,45.0,9.3,0.0,10,0,0,0,0,0,0,487,2490.0099999999998
2014-11-01,6002,11.19208319449073,48.1,55.0,45.0,15.1,0.05,11,0,1,0,0,0,0,488,2313.61
2014-11-02,14100,16.12403073286052,44.6,48.0,42.1,19.4,0.17,11,0,0,1,0,0,0,489,1989.16
